,loss,accuracy,val_loss,val_accuracy
55,1.5800409317016602,0.4713200032711029,1.5768646001815796,0.4731999933719635
56,1.577079176902771,0.4716799855232239,1.5736550092697144,0.4790000021457672
57,1.5876953601837158,0.46908000111579895,1.54752779006958,0.492900013923645
58,1.5765823125839233,0.47099998593330383,1.607131004333496,0.4796999990940094
59,1.5752646923065186,0.4725799858570099,1.6007263660430908,0.4681999981403351
60,1.5775046348571777,0.47172001004219055,1.5432777404785156,0.48649999499320984
61,1.5764987468719482,0.472680002450943,1.5967342853546143,0.46389999985694885
62,1.5757967233657837,0.4685800075531006,1.582108736038208,0.4661000072956085
63,1.5685721635818481,0.4726400077342987,1.5836206674575806,0.4715999960899353
64,1.5653425455093384,0.47411999106407166,1.5320005416870117,0.4925000071525574
65,1.5697176456451416,0.4738599956035614,1.5598989725112915,0.48420000076293945
66,1.5663855075836182,0.4754599928855896,1.5568690299987793,0.48570001125335693
67,1.5749634504318237,0.471780002117157,1.582656979560852,0.47369998693466187
68,1.5775773525238037,0.4734799861907959,1.5801085233688354,0.4722000062465668
69,1.5667271614074707,0.47543999552726746,1.5417520999908447,0.4851999878883362
70,1.5764827728271484,0.4728600084781647,1.5574349164962769,0.47749999165534973
71,1.5722012519836426,0.4742400050163269,1.585273265838623,0.4794999957084656
72,1.5755764245986938,0.4726400077342987,1.5906859636306763,0.47620001435279846
73,1.5661119222640991,0.47738000750541687,1.5196752548217773,0.4993000030517578
74,1.5705690383911133,0.47578001022338867,1.5555570125579834,0.4867999851703644
75,1.5732545852661133,0.4755600094795227,1.548543095588684,0.48579999804496765
76,1.5664387941360474,0.4771000146865845,1.5104702711105347,0.49959999322891235
77,1.5700958967208862,0.4755600094795227,1.568484902381897,0.4805000126361847
78,1.569888949394226,0.4742400050163269,1.552437663078308,0.48410001397132874
79,1.5628646612167358,0.48037999868392944,1.5504597425460815,0.4925999939441681
80,1.5621589422225952,0.47766000032424927,1.512822151184082,0.5085999965667725
81,1.5576356649398804,0.4812000095844269,1.5253255367279053,0.4982999861240387
82,1.5641640424728394,0.4759800136089325,1.522615671157837,0.49810001254081726
83,1.5650149583816528,0.47815999388694763,1.5316650867462158,0.49219998717308044
84,1.5622650384902954,0.4781000018119812,1.5237964391708374,0.4975999891757965
85,1.5586247444152832,0.4791800081729889,1.5519970655441284,0.48260000348091125
86,1.5654816627502441,0.4731200039386749,1.5148534774780273,0.49709999561309814
87,1.562523603439331,0.4794999957084656,1.5323024988174438,0.49970000982284546
88,1.5645933151245117,0.477620005607605,1.581563949584961,0.47600001096725464
89,1.5649067163467407,0.47540000081062317,1.5539803504943848,0.47850000858306885
90,1.563049554824829,0.4788399934768677,1.500413417816162,0.505299985408783
91,1.5608632564544678,0.4774399995803833,1.5565221309661865,0.48890000581741333
92,1.565263271331787,0.4802800118923187,1.52080237865448,0.5023999810218811
93,1.5591710805892944,0.4791800081729889,1.5347907543182373,0.4975000023841858
94,1.5554211139678955,0.4810599982738495,1.53865647315979,0.49399998784065247
95,1.5575859546661377,0.47995999455451965,1.4984986782073975,0.506600022315979
96,1.5580967664718628,0.4808799922466278,1.5466055870056152,0.4880000054836273
97,1.5624010562896729,0.4780200123786926,1.5328733921051025,0.49900001287460327
98,1.5655304193496704,0.4771600067615509,1.53205144405365,0.5019999742507935
99,1.5558656454086304,0.4818600118160248,1.509919285774231,0.5052000284194946
